鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中壢區,房地(土地+建物)+車位,榮安一街481~510號,35.39,都市：其他:住宅區,,,1100405,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920710,188.07,4,2,2,有,有,7800000,41474,坡道平面,0.0,0,,RPVOMLMKMHGGFBH18DA,100.43,0.0,13.02,有,0158
中壢區,土地,普仁段721~750地號,10027.26,都市：其他:道路用地,,,1100205,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,185393681,18489,,0.0,0,,RPVNMLOKMHGGFBH28DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,領航北路一段301~330號,24.13,都市：其他:住宅區,,,1100412,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060629,166.32,3,2,2,有,有,16650000,100108,坡道平面,0.0,1400000,,RPVQMLOKMHGGFBH58DA,73.13,6.24,8.98,有,0159
中壢區,房地(土地+建物)+車位,領航南路三段271~300號,15.52,都市：其他:第二種商業區,,,1100328,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080823,155.43,3,2,2,有,有,16350000,123452,坡道平面,36.76,1700000,,RPXOMLOKMHGGFBH58DA,68.73,5.18,4.89,有,
中壢區,房地(土地+建物)+車位,榮安五街1~30號,21.01,都市：其他:住宅區,,,1100407,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821012,143.85,3,2,2,有,有,6300000,43796,坡道平面,0.0,0,,RPOTMLQKMHGGFBH38DA,75.58,0.0,12.9,有,0160
中壢區,土地,石頭段1~30地號,22.62,都市：其他:道路用地,,,1100416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,139257,,0.0,0,包含公共設施保留地用地；,RPOSMLPKMHGGFBH18DA,0.0,0.0,0.0,無,0161
觀音區,房地(土地+建物)+車位,新富路765巷1~30號,28.53,,特定農業區,甲種建築用地,1100320,土地1建物1車位1,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830530,104.17999999999999,3,1,1,有,有,3400000,32636,坡道平面,0.0,0,,RPSVMLTKMHGGFBH66DA,69.84,8.48,0.0,無,0162
中壢區,房地(土地+建物),執信一街151~180號,4.98,都市：其他:住宅區,,,1100417,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870902,31.13,1,0,1,有,有,1880000,60392,,0.0,0,,RPQPMLRLMHGGFBH38DA,21.86,0.0,2.0,有,0163
觀音區,土地,草富段541~570地號,135.6,都市：其他:第二種住宅區,,,1100403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,47935,,0.0,0,,RPQSMLRLMHGGFBH68DA,0.0,0.0,0.0,無,0164
中壢區,房地(土地+建物)+車位,長春五路31~60號,17.7,都市：其他:住宅區,,,1100408,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961001,119.78,2,2,1,有,有,6800000,56771,坡道平面,27.56,0,,RPTRMLNJNHGGFBH38DA,51.51,3.16,10.08,有,0165
