鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物),興隆路三段221巷4弄1~30號,58.99,都市：其他:第三種住宅區。,,,1100328,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690910,98.97,3,2,2,有,有,15000000,151561,,0.0,0,陽台外推；其他增建；,RPPPMLLJMHGGFAA66DA,83.17,8.83,6.97,無,
文山區,房地(土地+建物)+車位,辛亥路四段209巷1~30號,17.67,都市：其他:第三種住宅區。,,,1100329,土地1建物1車位1,十二層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090430,155.59,3,2,2,有,有,28890000,185680,坡道平面,33.07,0,政府機關標讓售；,RPWNMLMKMHGGFAA37DA,69.97,6.69,7.51,有,
文山區,房地(土地+建物),羅斯福路五段97巷1~30號,44.25,都市：其他:第三種住宅區。,,,1100404,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,101.22,4,2,1,有,無,13010000,128532,,0.0,0,陽台外推；其他增建；,RPRPMLLLMHGGFAA07DA,101.22,0.0,0.0,無,
文山區,房地(土地+建物)+車位,興德路20巷31~60號,13.72,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種住宅區)。,,,1100327,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040611,92.31,2,2,1,有,有,13700000,148413,坡道平面,42.9,0,,RPQPMLQJNHGGFAA37DA,27.51,1.23,4.34,有,001
文山區,房地(土地+建物),興隆路三段207巷12弄1~30號,24.12,都市：其他:第二種住宅區。,,,1100325,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730830,92.4,3,2,2,有,有,8300000,89827,,0.0,0,陽台外推；,RPTNMLRJNHGGFAA57DA,68.53,0.0,14.11,無,002
萬華區,土地,華中段二小段181~210地號,4.2,都市：其他:道路用地(公共設施用地)。56/8/25,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98280,23400,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPQNMLOLMHGGFBA17DA,0.0,0.0,0.0,無,003
萬華區,土地,華中段二小段361~390地號,1.98,都市：其他:道路用地(公共設施用地)。56/8/25,,,1100430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46410,23439,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPQOMLOLMHGGFBA27DA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),信義路二段17巷2弄1~30號,15.12,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100401,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870424,42.71,1,2,1,有,無,11700000,273941,,0.0,0,陽台外推；其他增建；,RPRNMLKMMHGGFBA96DA,26.3,0.0,3.74,無,
中正區,房地(土地+建物)+車位,臨沂街57巷32弄1~30號,25.12,都市：其他:第三種住宅區。,,,1100325,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070212,111.27000000000001,2,2,2,有,有,38300000,344208,塔式車位,12.61,0,土地價格：35385326元，建物價格：2914674元。塔式車位位置：地下一樓。,RPQQMLOJNHGGFBA37DA,52.69,5.65,5.08,有,004
大同區,房地(土地+建物)+車位,民權西路121~150號,4.25,都市：其他:第三種商業區。,,,1100319,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970623,55.370000000000005,1,1,1,有,有,10400000,187861,塔式車位,0.0,0,陽台外推；夾層；其他增建；,RPOOMLQJNHGGFBA17DA,23.58,1.23,3.58,有,005
大同區,房地(土地+建物),哈密街59巷78弄1~30號,33.12,都市：其他:第三種住宅區。,,,1100410,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880112,146.78,3,2,2,有,有,22300000,151928,,0.0,0,陽台外推；其他增建；,RPWOMLQJNHGGFBA97DA,75.34,1.85,8.78,有,
萬華區,房地(土地+建物)+車位,環河南路二段1~30號,8.62,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100414,土地2建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,110.99000000000001,2,2,1,有,有,15880000,143076,坡道機械,19.94,0,,RPRPMLRJNHGGFBA67DA,51.91,6.01,3.26,有,006
內湖區,房地(土地+建物)+車位,行善路271~300號,49.87,都市：其他:住商混合區(為容積接收區)。,,,1100308,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021227,299.99,3,2,3,有,有,58500000,206078,坡道平面,32.13,3300000,,RPPQMLMKLHGGFCA07DA,158.48,14.9,15.89,有,
內湖區,房地(土地+建物)+車位,成功路四段167巷1~30號,33.79,都市：其他:第三種住宅區。,,,1100326,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940627,232.03000000000003,3,2,2,有,有,51000000,253940,坡道平面,41.04,2500000,其他增建；,RPWQMLQLLHGGFCA28DA,121.12,3.88,10.18,有,007
中山區,房地(土地+建物),新生北路三段61~90號,6.81,都市：其他:第三之二種住宅區。,,,1100319,土地4建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650907,46.06,1,1,1,有,有,7820000,169779,,0.0,0,其他增建；,RPOSMLLJMHGGFCA07DA,35.83,0.0,3.57,有,
中山區,房地(土地+建物),林森北路631~660號,4.0,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100414,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930423,33.660000000000004,1,0,1,有,有,6400000,190137,,0.0,0,陽台外推；,RPPRMLPKMHGGFCA57DA,18.75,0.0,4.1,有,
中山區,房地(土地+建物),民權東路一段31~60號,4.6,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100403,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),一般事務所（Ｇ－２）,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,13500000,283138,,0.0,0,,RPRPMLTKMHGGFCA97DA,28.02,2.45,0.0,有,008
中山區,土地,榮星段五小段61~90地號,32.0,都市：其他:道路用地(公共設施用地)。65/11/24,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2214400,69200,,0.0,0,包含公共設施保留地用地；,RPQNMLOLMHGGFCA27DA,0.0,0.0,0.0,無,009
中山區,土地,榮星段五小段61~90地號,16.0,都市：其他:道路用地(公共設施用地)。65/11/24,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1107200,69200,,0.0,0,包含公共設施保留地用地；,RPRNMLOLMHGGFCA37DA,0.0,0.0,0.0,無,009
內湖區,土地,康寧段三小段511~540地號,3.31,都市：其他:道路用地(公共設施用地)。64/7/8,,,1100429,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,139292,42082,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPUOMLOLMHGGFCA77DA,0.0,0.0,0.0,無,011
內湖區,房地(土地+建物),康樂街72巷17弄91~120號,34.49,都市：其他:道路用地(公共設施用地)。72/8/10,,,1100330,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730917,121.53,3,2,2,有,無,16500000,135769,,0.0,0,其他增建；,RPPPMLQLMHGGFCA57DA,103.2,0.0,9.3,無,012
中山區,車位,中山北路二段121~150號,0.0,都市：其他:第三種商業區。,,,1100422,土地1建物1車位1,,,其他,,,,19.59,0,0,0,有,有,1500000,,升降機械,19.59,1500000,僅車位交易；,RPXQMLRLMHGGFCA58DA,0.0,0.0,0.0,有,013
中山區,房地(土地+建物),北安路608巷4弄1~30號,10.63,都市：其他:第三種住宅區。,,,1100322,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,44.81,1,1,1,有,有,10880000,242803,,0.0,0,,RPPRMLSLMHGGFCA97DA,28.13,3.59,3.98,有,014
內湖區,房地(土地+建物)+車位,康寧路三段75巷121~150號,47.83,都市：其他:第二種住宅區。,,,1100315,土地1建物1車位1,四層，五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880819,127.07,1,2,1,有,有,25250000,198709,坡道平面,0.0,0,其他增建；,RPPRMLOJNHGGFCA47DA,67.05,0.0,6.37,有,
內湖區,房地(土地+建物),成功路二段250巷12弄1~30號,34.31,都市：其他:第三種住宅區。,,,1100404,土地8建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690529,93.37,3,1,1,有,無,12360000,132377,,0.0,0,其他增建；,RPQQMLPJNHGGFCA57DA,83.46,0.0,9.91,無,
內湖區,房地(土地+建物)+車位,民權東路六段190巷117弄31~60號,35.3,都市：其他:第二種住宅區。,,,1100321,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980604,95.03999999999999,1,2,1,有,有,15980000,168140,塔式車位,6.84,0,夾層；其他增建；,RPORMLPJNHGGFCA47DA,48.31,9.78,4.81,有,
內湖區,房地(土地+建物),民權東路六段90巷15弄1~30號,37.93,都市：其他:第三種住宅區。,,,1100404,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730127,115.52000000000001,3,2,2,有,無,14600000,126385,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRRMLPJNHGGFCA77DA,85.65,0.0,21.8,無,
內湖區,房地(土地+建物),麗山街105巷1~30號,104.31,都市：其他:第三種住宅區。,,,1100404,土地3建物1車位0,全,三層,透天厝,獨立住宅,鋼筋混凝土造,1070522,414.93,6,3,5,有,無,99900000,240764,,0.0,0,預售屋、或土地及建物分次登記案件；,RPQQMLQJNHGGFCA67DA,293.64,13.43,26.94,有,
內湖區,房地(土地+建物),麗山街328巷1~30號,39.05,都市：其他:第三種住宅區。,,,1100408,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730720,114.15,3,2,2,有,無,17030000,149190,,0.0,0,頂樓加蓋；其他增建；,RPXNMLQJNHGGFCA08DA,90.74,6.72,2.85,無,
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,23.67,都市：其他:第三種住宅區。,,,1100411,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1090424,143.82999999999998,3,2,2,有,有,25750000,179031,坡道機械,0.0,0,,RPPSMLQJNHGGFCA77DA,83.12,0.81,8.95,有,015
中山區,房地(土地+建物)+車位,樂群二路271~300號,9.54,都市：其他:娛樂區(供娛樂健身使用不得作住宅使用)。,,,1100327,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970603,71.57,0,0,0,無,有,15500000,216571,坡道機械,18.98,0,,RPQSMLQJNHGGFCA87DA,31.77,0.89,3.08,有,
中山區,房地(土地+建物),中山北路二段93巷1~30號,5.78,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100328,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940803,42.63,1,2,2,有,有,12500000,293221,,0.0,0,夾層；其他增建；,RPTOMLRJNHGGFCA87DA,24.66,1.53,0.0,有,016
中山區,房地(土地+建物),新生北路三段1~30號,3.32,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100407,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700703,31.770000000000003,1,1,1,有,有,6250000,196726,,0.0,0,陽台外推；,RPUOMLRJNHGGFCA97DA,24.67,0.0,0.0,有,017
中山區,房地(土地+建物),民權東路二段1~30號,6.49,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區) 但是否在第三種商業區(原屬第參之貳種住宅區於七十九年九月十三日變更為第貳種商業區又於八十四年九月二十七日調整為第參種商業區(均應依前述都市計畫說明書圖規定辦理))。,,,1100331,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730406,62.59,0,0,0,無,有,11358000,181467,,0.0,0,增建或加蓋範圍：陽台,RPXRMLRJNHGGFCA58DA,43.6,0.0,4.85,有,
松山區,房地(土地+建物),南京東路五段291巷47弄31~60號,68.0,都市：其他:第三種住宅區。,,,1100224,土地1建物1車位0,全,二層,透天厝,,加強磚造,,72.0,4,2,2,有,無,34500000,479167,,0.0,0,三樓廁所後移，三樓增建,RPQNMLOLLHGGFDA27DA,72.0,0.0,0.0,無,
松山區,房地(土地+建物),八德路三段199巷1~30號,11.04,都市：其他:第三種住宅區。,,,1100322,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730127,58.09,1,1,1,有,有,14000000,241005,,0.0,0,,RPWOMLNKMHGGFDA87DA,42.86,0.0,5.91,有,
信義區,房地(土地+建物),虎林街56巷1~30號,46.0,都市：其他:道路用地(公共設施用地)。51/2/2,,,1100124,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611006,105.54,3,2,2,有,無,20680000,195945,,0.0,0,陽台外推；其他增建；,RPSRMLQKMHGGFDA08DA,94.64,0.0,10.9,無,
信義區,房地(土地+建物),基隆路一段121~150號,3.81,都市：其他:第三種住宅區。,,,1100401,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0950802,32.82,1,1,1,有,有,11900000,362584,,0.0,0,夾層；其他增建；,RPPPMLTLMHGGFDA97DA,20.89,0.0,1.63,有,018
松山區,房地(土地+建物),三民路136巷1~30號,35.0,都市：其他:住宅用地(民生社區特定專用區)。,,,1100402,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591218,95.79,3,2,2,有,無,21350000,222883,,0.0,0,其他增建；,RPVPMLRLMHGGFDA38DA,84.67,0.0,11.12,無,
信義區,房地(土地+建物),松山路287巷3弄1~30號,29.75,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1090801,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630820,82.38,3,2,1,有,無,14000000,169944,,0.0,0,,RPOOMLNJNHGGFDA07DA,82.38,0.0,0.0,無,
松山區,房地(土地+建物),八德路三段74巷61~90號,29.01,都市：其他:第三之一種住宅區(特)。,,,1100316,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751211,130.96,3,2,2,有,有,35300000,269548,,0.0,0,其他增建；,RPQOMLRJNHGGFDA67DA,108.46,0.0,13.27,有,019
松山區,房地(土地+建物),撫遠街211巷1~30號,25.61,都市：其他:住宅用地(民生社區特定專用區)。,,,1100311,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690925,125.59,3,2,2,有,有,26000000,207023,,0.0,0,陽台外推；,RPUOMLRJNHGGFDA08DA,100.97,0.0,18.83,有,
士林區,房地(土地+建物),雨農路21巷1~30號,45.79,都市：其他:第三種住宅區。,,,1100306,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0700128,122.87,4,2,2,有,無,20100000,163588,,0.0,0,其他增建；,RPRNMLRKMHGGFEA77DA,114.69,8.18,0.0,無,
北投區,房地(土地+建物)+車位,稻香路151~180號,54.07,都市：其他:第二種住宅區。,,,1100331,土地1建物1車位2,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060815,227.43,3,2,2,有,有,26530000,116651,坡道平面,51.27,0,,RPWOMLMLMHGGFEA97DA,99.36,6.83,13.58,有,
北投區,房地(土地+建物)+車位,東華街一段31~60號,36.46,都市：其他:第壹種商業區(依都市計畫說明書圖規定辦理，始得作第壹種商業區使用)(原屬第參種住宅區)。,,,1100326,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891218,190.47,3,2,2,有,有,36000000,189006,坡道平面,0.0,0,空調機房約定專用,RPOQMLMLMHGGFEA37DA,88.26,0.0,9.32,有,
北投區,房地(土地+建物),中山路1~30號,13.74,都市：其他:特定觀光商業專用區。,,,1100402,土地1建物1車位0,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920127,96.92,1,0,1,有,有,17300000,178498,,0.0,0,陽台外推；,RPUPMLNJNHGGFEA87DA,51.92,0.0,16.31,有,
士林區,房地(土地+建物),士東路54巷31~60號,30.5,都市：其他:第三種住宅區。,,,1100419,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750121,117.03,3,2,2,有,無,18930000,161753,,0.0,0,頂樓加蓋；其他增建；,RPRQMLPJNHGGFEA87DA,95.14,0.0,10.22,無,020
北投區,房地(土地+建物)+車位,天母西路117巷32弄1~30號,123.96,都市：其他:第三種住宅區。,,,1100315,土地1建物1車位3,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050415,572.14,3,2,4,有,有,141680000,247632,坡道平面,0.0,0,,RPPNMLQJNHGGFEA47DA,262.4,0.0,41.43,有,
士林區,房地(土地+建物)+車位,中山北路六段157巷1~30號,17.11,都市：其他:第參種工業區(不得作住宅使用)。,,,1100404,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),策略性產業（資訊服務業）,鋼筋混凝土造,0971002,130.08,2,2,1,有,有,28700000,220633,坡道平面,42.5,0,,RPXNMLQJNHGGFEA28DA,50.11,3.96,4.83,有,
士林區,房地(土地+建物),承德路四段40巷61~90號,11.67,都市：其他:第三種住宅區。,,,1100405,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591008,35.97,1,2,1,有,無,4680000,130108,,0.0,0,陽台外推；其他增建；,RPOPMLQJNHGGFEA57DA,32.77,1.85,1.35,無,
北投區,房地(土地+建物)+車位,裕民六路121~150號,20.54,都市：其他:第三種商業區。,,,1100327,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,260.52,4,2,2,有,有,54100000,207662,坡道機械,56.14,0,,RPSPMLQJNHGGFEA97DA,119.49,6.1,10.76,有,021
士林區,房地(土地+建物)+車位,中正路223巷31~60號,45.86,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1040413,土地2建物2車位3,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020311,219.11,4,2,2,有,無,47000000,214504,升降機械,0.0,0,,RPUNMLRJNHGGFEA08DA,99.92,0.94,10.26,有,
士林區,房地(土地+建物)+車位,德行東路331巷1~30號,66.45,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位2,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920401,340.58000000000004,5,2,3,有,有,69500000,204064,坡道平面,0.0,0,陽台外推；其他增建；,RPUPMLQJNHGGFEA18DA,168.54,0.0,24.21,有,022
大安區,房地(土地+建物),信義路四段181~210號,6.97,都市：其他:第四種住宅區。,,,1100327,土地2建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731003,64.47,2,2,1,有,有,20300000,314875,,0.0,0,,RPUQMLTJMHGGFFA58DA,50.32,0.0,3.42,有,023
大安區,土地,復興段一小段541~570地號,0.8,都市：其他:道路用地(公共設施用地)。48/3/13,,,1100426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67080,0,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPUNMLRKMHGGFFA18DA,0.0,0.0,0.0,無,
大安區,房地(土地+建物),建國南路一段212巷1~30號,19.57,都市：其他:第三種住宅區。,,,1100328,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.63,3,2,2,有,無,27680000,305418,,0.0,0,陽台外推；其他增建；,RPQPMLTKMHGGFFA18DA,80.27,0.0,10.36,有,024
大安區,房地(土地+建物)+車位,金山南路二段1~30號,38.72,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100325,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960322,247.97,4,2,2,有,有,81000000,326652,坡道平面,47.95,0,陽台外推；其他增建；,RPUNMLLLMHGGFFA67DA,121.81,3.99,13.04,有,025
大安區,房地(土地+建物),忠孝東路四段91~120號,5.02,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第貳種商業區)。,,,1100322,土地1建物1車位0,十層，陽臺,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,45.260000000000005,1,1,1,有,有,13800000,304905,,0.0,0,陽台外推；其他增建；,RPPNMLNLMHGGFFA37DA,36.85,0.0,0.0,有,
大安區,房地(土地+建物),安居街118巷1~30號,27.0,都市：其他:第三種住宅區。,,,1100424,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.14,5,2,2,有,無,12500000,166356,,0.0,0,頂樓加蓋；,RPPNMLOLMHGGFFA47DA,75.14,0.0,0.0,無,
大安區,房地(土地+建物),羅斯福路二段77巷1~30號,13.88,都市：其他:第三種住宅區。,,,1100403,土地1建物1車位0,五層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841125,45.730000000000004,2,1,1,有,無,12200000,266783,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPXOMLSLMHGGFFA78DA,20.43,13.07,7.39,無,
大安區,房地(土地+建物),大安路一段241~270號,20.5,都市：其他:第四種住宅區及第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100318,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0710423,126.27000000000001,3,1,1,有,有,35850000,283915,,0.0,0,其他增建；,RPPNMLNJNHGGFFA27DA,105.9,0.0,4.16,有,
大安區,房地(土地+建物),復興南路二段211~240號,5.86,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100321,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,72.38,2,2,1,有,有,20380000,281569,,0.0,0,,RPPOMLOJNHGGFFA47DA,58.91,0.0,2.96,有,
大安區,房地(土地+建物),市民大道四段121~150號,9.07,都市：其他:第四之一種住宅區(特)。,,,1100410,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760619,49.59,2,1,1,有,無,14250000,287356,,0.0,0,陽台外推；,RPTPMLPJNHGGFFA08DA,31.74,0.0,3.51,有,026
大安區,房地(土地+建物),延吉街151~180號,26.81,都市：其他:第四種住宅區。,,,1100407,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701222,161.15,4,2,2,有,有,38890000,241328,,0.0,0,陽台外推；,RPRNMLQJNHGGFFA77DA,124.79,3.18,19.36,有,
大安區,房地(土地+建物),潮州街91~120號,39.75,都市：其他:道路用地(公共設施用地)。42/9/18,,,1100407,土地2建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,114.05,5,4,4,有,無,33000000,289347,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPUNMLQJNHGGFFA08DA,114.05,0.0,0.0,無,027
大安區,房地(土地+建物),建國南路一段331~360號,12.14,都市：其他:第三之二種住宅區及第三種住宅區。,,,1100411,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750520,92.02,2,1,2,有,有,29880000,324747,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVOMLQJNHGGFFA28DA,60.54,0.7,10.28,有,028
文山區,車位,萬壽路25巷1~30號,0.0,,,,1100421,土地0建物1車位1,,,其他,,,,44.66,0,0,0,有,有,2000000,,坡道平面,0.0,2000000,僅車位交易；,RPVOMLQJNHGGFAA87EA,0.0,0.0,0.0,有,029
文山區,車位,萬壽路25巷1~30號,0.0,,,,1100420,土地0建物1車位1,,,其他,,,,44.66,0,0,0,有,有,2000000,,坡道平面,0.0,2000000,僅車位交易；,RPWOMLQJNHGGFAA97EA,0.0,0.0,0.0,有,029
文山區,房地(土地+建物),興隆路二段301巷21弄1~30號,32.26,都市：其他:第二種住宅區。,,,1100407,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821210,104.49,3,2,2,有,無,18000000,172265,,0.0,0,其他增建；,RPQOMLRJNHGGFAA47EA,81.12,3.08,9.35,有,
文山區,房地(土地+建物),羅斯福路五段218巷38弄1~30號,10.68,都市：其他:道路用地(公共設施用地)。62/10/24,,,1100331,土地3建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860815,45.04,1,1,1,有,有,8580000,190497,,0.0,0,,RPSOMLRJNHGGFAA67EA,27.68,0.34,2.66,有,031
文山區,房地(土地+建物),景豐街37巷1~30號,34.0,都市：其他:第三種住宅區。,,,1100405,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.88,3,2,1,有,無,13020000,137226,,0.0,0,頂樓增建1房1廳1衛頂樓加蓋；,RPTNMLKKNHGGFAA07EA,79.64,0.0,15.24,無,032
文山區,車位,興隆路四段165巷40弄1~30號,0.38,都市：其他:第三種住宅區。,,,1100424,土地1建物1車位1,一層,十二層,其他,一般事務所,鋼骨鋼筋混凝土造,1021118,54.28,0,0,0,有,有,2300000,,坡道平面,54.28,2300000,僅車位交易；,RPTOMLKKNHGGFAA17EA,0.0,0.0,0.0,有,033
