鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
阿蓮區,房地(土地+建物),港後31~60號,118.52,,鄉村區,乙種建築用地,1100411,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700501,104.4,3,2,2,有,無,3550000,34004,,0.0,0,頂樓加蓋；其他增建；,RPTNMLNJNHGGFJE48DA,104.4,0.0,0.0,無,0071
湖內區,房地(土地+建物),中正路二段212巷1~30號,148.66,都市：其他:第一種住宅區,,,1100324,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090915,197.29,4,3,4,有,無,13500000,68427,,0.0,0,,RPRNMLQLLHGGFJE58DA,186.45,10.84,0.0,無,
茄萣區,房地(土地+建物),莒光路三段271~300號,1224.28,都市：其他:乙種工業區,,,1100106,土地2建物1車位0,一層,一層,工廠,作業廠房,鋼骨構造〈有牆〉,1060328,713.84,0,0,0,無,無,48888550,,,0.0,0,,RPPNMLQJJHGGFJE97DA,713.84,0.0,0.0,無,
鳥松區,房地(土地+建物),大埤路1~30號,10.6,都市：其他:遊樂商業中心,,,1100401,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700116,35.92,1,0,1,有,有,1480000,41203,,0.0,0,,RPVNMLRJNHGGFIE98DA,21.19,5.25,0.0,有,
仁武區,房地(土地+建物),文學路一段211~240號,96.0,都市：其他:住宅區,,,1091205,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土,1100129,250.9,4,2,3,有,無,18300000,72937,,0.0,0,,RPPOMLRJNHGGFIE48DA,236.57,14.33,0.0,有,
仁武區,房地(土地+建物),善德街8巷1~30號,156.15,都市：其他:第二種住宅區,,,1100220,土地2建物1車位0,全,四層,透天厝,集合住宅,鋼筋混凝土,1070427,333.16,6,2,7,有,無,22000000,66034,,0.0,0,,RPPNMLKKNHGGFIE77DA,311.51,21.65,0.0,有,
鳥松區,房地(土地+建物),琅環三街31~60號,137.5,都市：其他:第三種住宅區。,,,1100418,土地1建物1車位0,全,五層,透天厝,住宅,鋼筋混凝土,1090810,367.52,5,2,5,有,無,27000000,73465,,0.0,0,,RPPPMLKKNHGGFIE97DA,342.21,25.31,0.0,有,
大社區,土地,林邊段301~330地號,110.0,都市：其他:農業區,,,1100302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2162800,19662,,0.0,0,,RPWOMLPJNHGGFIE98DA,0.0,0.0,0.0,無,
鳥松區,土地,大,409.6,都市：其他:農業區,,,1100326,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7434000,18149,,0.0,0,,RPXOMLPJNHGGFIE09DA,0.0,0.0,0.0,無,0072
仁武區,房地(土地+建物)+車位,京吉五路1~30號,21.36,都市：其他:社區中心商業區,,,1100410,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090624,166.82,3,2,2,有,有,9050000,56870,坡道平面,33.71,1480000,,RPXNMLRLMHGGFIE66DA,74.88,9.79,0.0,有,
仁武區,房地(土地+建物)+車位,京文街61~90號,11.44,都市：其他:第四種住宅區,,,1100413,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100105,95.03,2,2,1,有,有,5860000,61327,坡道平面,21.49,1350000,,RPQOMLSLMHGGFIE78DA,41.46,4.8,0.0,有,
仁武區,房地(土地+建物)+車位,京文街61~90號,11.44,都市：其他:第四種住宅區,,,1100330,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100105,95.16,2,2,1,有,有,6180000,64205,坡道平面,21.49,1450000,,RPROMLSLMHGGFIE88DA,41.46,4.8,0.0,有,
仁武區,房地(土地+建物)+車位,京文街91~120號,23.28,都市：其他:第四種住宅區,,,1100324,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100105,168.45,3,2,2,有,有,10500000,58860,坡道平面,21.49,1850000,,RPTOMLSLMHGGFIE09DA,72.35,20.57,0.0,有,
大社區,土地,清福段871~900地號,57.45,都市：其他:甲種工業區,,,1100416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,12185,,0.0,0,雙方約定以97年法拍取得之價格買賣,RPVNMLKLMHGGFIE38DA,0.0,0.0,0.0,無,
大社區,房地(土地+建物),保糖街31~60號,77.01,都市：其他:住宅區,,,1100327,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930712,175.4,4,2,4,有,無,9000000,51311,,0.0,0,增建部分:一樓空地.頂樓,RPUNMLOKMHGGFIE58DA,156.68,18.72,0.0,無,
杉林區,土地,十張,5100.0,,山坡地保育區,農牧用地,1100430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,324,,0.0,0,,RPXNMLKKNHGGFHE48DA,0.0,0.0,0.0,無,
杉林區,土地,月美段31~60地號,228.52,,特定農業區,農牧用地,1100417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,4595,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOJNHGGFHE38DA,0.0,0.0,0.0,無,0073
杉林區,土地,十張,4100.0,,山坡地保育區,農牧用地,1100430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1950000,476,,0.0,0,,RPVNMLKKNHGGFHE28DA,0.0,0.0,0.0,無,
旗山區,土地,旗山段181~210地號,4.0,都市：其他:水溝用地,,,1100426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,30000,,0.0,0,協議價購；,RPPNMLQLMHGGFHE28DA,0.0,0.0,0.0,無,0074
大樹區,房地(土地+建物),九大路691~720號,14.45,都市：其他:住宅區,,,1100414,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860505,116.93,3,2,2,有,有,2600000,22236,,0.0,0,,RPXNMLRJNHGGFGE98DA,74.55,16.07,0.0,有,
鳳山區,房地(土地+建物)+車位,文澄街31~60號,24.01,都市：其他:第三之一種住宅區,,,1100416,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850111,164.86,3,2,2,有,有,7550000,45796,坡道平面,0.0,0,,RPOOMLRJNHGGFGE18DA,83.05,11.29,0.0,有,
鳳山區,房地(土地+建物),過勇路151~180號,7.97,都市：其他:第二之五種商業區,,,1100319,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1020620,85.76,2,2,1,有,有,4280000,49907,,0.0,0,固定物含既有之裝潢,RPPOMLRJNHGGFGE28DA,47.33,8.7,0.0,有,0075
鳳山區,房地(土地+建物),五甲二路451巷5弄1~30號,57.47,都市：其他:第三之一種住宅區,,,1100409,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0780624,194.91,4,2,2,有,無,5800000,29757,,0.0,0,,RPTOMLRJNHGGFGE68DA,153.92,32.08,0.0,無,0076
鳳山區,房地(土地+建物)+車位,北昌五街31~60號,22.83,都市：其他:第二之二種住宅區,,,1100326,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050810,131.28,2,2,2,有,有,6500000,49512,坡道平面,24.54,0,,RPUNMLKKNHGGFGE08DA,64.32,7.25,0.0,有,0077
鳳山區,房地(土地+建物)+車位,頂新一街31~60號,15.89,都市：其他:第二之五種商業區,,,1100403,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050223,162.74,3,2,2,有,有,7200000,44242,坡道平面,45.0,0,,RPWOMLQJNHGGFGE88DA,65.23,10.85,0.0,有,
鳳山區,房地(土地+建物)+車位,文化西路88巷1~30號,14.45,都市：其他:第三之一種住宅區,,,1100330,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851204,98.10000000000001,3,2,2,有,有,4500000,45872,坡道機械,0.0,0,,RPQOMLQJNHGGFGE28DA,63.51,6.72,0.0,有,
鳳山區,房地(土地+建物)+車位,新昌街1~30號,14.48,都市：其他:第三之一種住宅區,,,1100418,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090731,100.41,2,2,1,有,有,6650000,66228,坡道平面,19.48,0,,RPROMLQJNHGGFGE38DA,42.08,10.68,0.0,有,0078
鳳山區,房地(土地+建物),中山路2巷1~30號,8.56,都市：其他:第二之五種商業區,,,1090104,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100104,82.7,1,2,1,有,有,5480000,66264,,0.0,0,含裝潢費；預售屋、或土地及建物分次登記案件；,RPPNMLOJNHGGFGE87DA,44.72,7.25,0.0,有,
鳳山區,房地(土地+建物)+車位,北賢街31~60號,19.16,都市：其他:第二之二種住宅區,,,1100412,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070620,99.31,2,1,1,有,有,5900000,59410,坡道平面,17.59,0,,RPXNMLLKNHGGFGE48DA,48.83,4.68,0.0,有,0079
鳳山區,房地(土地+建物),北盛街9巷2弄1~30號,28.17,都市：其他:第三之一種住宅區,,,1100413,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720812,66.71,3,2,1,有,無,2100000,31480,,0.0,0,陽台增設馬桶拉明管其他增建；,RPUOMLRLMHGGFGE88DA,66.71,0.0,0.0,無,0080
鳳山區,房地(土地+建物),中山路2巷1~30號,8.56,都市：其他:第二之五種商業區,,,1081222,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100104,82.7,1,2,1,有,有,5730000,69287,,0.0,0,含裝潢費；預售屋、或土地及建物分次登記案件；,RPOSMLQLMHGGFGE58DA,44.72,7.25,0.0,有,
鳳山區,房地(土地+建物)+車位,北昌二街31~60號,20.77,都市：其他:第二之二種住宅區,,,1100410,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1040103,152.31,3,2,2,有,有,8300000,54494,坡道平面,26.03,0,,RPVOMLTLMHGGFGE56DA,76.9,7.68,0.0,有,0081
鳳山區,房地(土地+建物)+車位,誠體街91~120號,25.14,都市：其他:第二之三種住宅區,,,1100325,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1051227,161.5,3,2,2,有,有,10000000,61920,坡道平面,15.54,0,,RPOPMLOLMHGGFGE08DA,75.38,24.09,0.0,有,0082
鳳山區,房地(土地+建物),文東街271~300號,22.32,都市：其他:第三之一種住宅區,,,1100422,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730223,77.08,3,1,2,有,無,2950000,38272,,0.0,0,,RPQNMLNLMHGGFGE97DA,77.08,0.0,0.0,無,
鳳山區,房地(土地+建物),凱旋路271~300號,14.68,都市：其他:第三之一種住宅區,,,1100419,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811028,131.84,4,2,2,有,有,5730000,43462,,0.0,0,,RPQOMLMLMHGGFGE97DA,91.13,11.85,0.0,有,
鳳山區,房地(土地+建物),中山路2巷1~30號,10.09,都市：其他:第二之五種商業區,,,1081220,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100104,98.96000000000001,1,2,2,有,有,5850000,59115,,0.0,0,含裝潢費；預售屋、或土地及建物分次登記案件；,RPQPMLRKMHGGFGE48DA,56.63,5.99,0.0,有,
鳳山區,房地(土地+建物),中山路2巷1~30號,10.09,都市：其他:第二之五種商業區,,,1081114,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100104,98.96000000000001,1,2,2,有,有,5810000,58711,,0.0,0,含裝潢費；預售屋、或土地及建物分次登記案件；,RPSPMLRKMHGGFGE68DA,56.63,5.99,0.0,有,
鳳山區,房地(土地+建物),國泰路二段71巷1~30號,26.9,都市：其他:第三之一種住宅區,,,1100407,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,73.65,3,2,2,有,無,3500000,47522,,0.0,0,,RPVPMLTKMHGGFGE56DA,73.65,0.0,0.0,無,
鳳山區,房地(土地+建物),中山路2巷1~30號,10.09,都市：其他:第二之五種商業區,,,1081114,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100104,98.96000000000001,1,2,2,有,有,5680000,57397,,0.0,0,預售屋、或土地及建物分次登記案件；,RPWOMLRKMHGGFGE98DA,56.63,5.99,0.0,有,
鳳山區,房地(土地+建物),文澄街91~120號,20.98,都市：其他:第三之一種住宅區,,,1100409,土地1建物1車位0,一層，二層，騎樓,七層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0840812,112.91,1,2,2,有,無,7780000,68904,,0.0,0,,RPXSMLOKMHGGFGE56DA,86.22,11.1,0.0,無,
鳳山區,土地,埤頂段1231~1260地號,4.0,都市：其他:第三之一種住宅區,,,1100302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,364000,91000,,0.0,0,包含公共設施保留地用地；協議價購；,RPOOMLTLLHGGFGE38DA,0.0,0.0,0.0,無,
燕巢區,房地(土地+建物),角宿路31~60號,68.94,,鄉村區,乙種建築用地,1100328,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0700811,83.04,3,2,2,有,無,3020000,36368,,0.0,0,壹樓空地增建、1~2樓增建滿、土地賣價新台幣:貳佰柒拾萬元正、建物賣價新台幣:參拾貳萬元正。其他增建；,RPPOMLOJNHGGFFE87DA,83.04,0.0,0.0,無,
岡山區,房地(土地+建物)+車位,忠誠街181~210號,10.47,都市：其他:第一種商業區,,,1100424,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070628,98.42,2,2,2,有,有,6700000,68076,坡道機械,16.89,0,,RPROMLRJNHGGFFE38DA,49.17,3.91,0.0,有,0083
燕巢區,土地,尖山段451~480地號,1261.0,,山坡地保育區,農牧用地,1100222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3580000,2839,,0.0,0,,RPSOMLQJNHGGFFE38DA,0.0,0.0,0.0,無,0084
燕巢區,土地,安西段211~240地號,1734.39,都市：其他:河川區,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,5766,,0.0,0,,RPVPMLRLMHGGFFE98DA,0.0,0.0,0.0,無,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,14.48,都市：其他:第六種住宅區,,,1080922,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6550000,51901,坡道平面,27.9,1430000,預售屋、或土地及建物分次登記案件；,RPSQMLQLMHGGFFE68DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,14.48,都市：其他:第六種住宅區,,,1080601,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6470000,51090,坡道平面,27.9,1430000,預售屋、或土地及建物分次登記案件；,RPWQMLQLMHGGFFE09DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,14.48,都市：其他:第六種住宅區,,,1071208,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6210000,48961,坡道平面,27.9,1380000,預售屋、或土地及建物分次登記案件；,RPXOMLPLMHGGFFE88DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,16.67,都市：其他:第六種住宅區,,,1061228,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,146.11,3,2,2,有,有,6600000,45428,坡道平面,27.9,1230000,預售屋、或土地及建物分次登記案件；,RPOPMLPLMHGGFFE08DA,61.53,14.84,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,15.42,都市：其他:第六種住宅區,,,1060909,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,129.73000000000002,3,2,2,有,有,6080000,46854,坡道平面,25.15,1180000,預售屋、或土地及建物分次登記案件；,RPTOMLPLMHGGFFE48DA,59.67,7.51,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,15.78,都市：其他:第六種住宅區,,,1070816,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,142.85,3,2,2,有,有,6990000,48088,坡道平面,25.15,1330000,預售屋、或土地及建物分次登記案件；,RPOOMLPLMHGGFFE97DA,61.53,14.54,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,14.48,都市：其他:第六種住宅區,,,1081010,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6700000,53421,坡道平面,27.9,1430000,預售屋、或土地及建物分次登記案件；,RPPOMLPLMHGGFFE08DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,14.48,都市：其他:第六種住宅區,,,1080211,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6130000,49164,坡道平面,27.9,1280000,預售屋、或土地及建物分次登記案件；,RPQOMLPLMHGGFFE18DA,49.74,12.99,0.0,有,
橋頭區,房地(土地+建物)+車位,新南二街1~30號,14.48,都市：其他:第六種住宅區,,,1080414,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100303,126.55,2,2,1,有,有,6300000,50380,坡道平面,27.9,1330000,預售屋、或土地及建物分次登記案件；,RPROMLPLMHGGFFE28DA,49.74,12.99,0.0,有,
岡山區,房地(土地+建物)+車位,大仁南路151~180號,26.54,都市：其他:住宅區,,,1100412,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840115,172.78,4,2,2,有,有,6750000,39067,坡道平面,0.0,0,,RPWOMLKLMHGGFFE28DA,105.94,13.23,0.0,有,0085
岡山區,土地,灣裡西段1231~1260地號,1380.93,都市：其他:甲種工業區,,,1100222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58482000,42350,,0.0,0,,RPTOMLQKLHGGFFE38DA,0.0,0.0,0.0,無,0086
岡山區,土地,鹽埔段61~90地號,403.4,,鄉村區,乙種建築用地,1100119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21719560,53841,,0.0,0,,RPRNMLNKMHGGFFE87DA,0.0,0.0,0.0,無,
岡山區,土地,鹽埔段91~120地號,740.2,,鄉村區,乙種建築用地,1100119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39855980,53845,,0.0,0,,RPTNMLNKMHGGFFE08DA,0.0,0.0,0.0,無,
橋頭區,土地,橋北段1081~1110地號,116.0,都市：其他:住宅區,,,1090824,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,43103,,0.0,0,未登記建物；,RPPNMLQJKHGGFFE67DA,0.0,0.0,0.0,無,
橋頭區,土地,橋北段1081~1110地號,18.0,都市：其他:住宅區,,,1091210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,66667,,0.0,0,,RPQNMLQJKHGGFFE77DA,0.0,0.0,0.0,無,
左營區,房地(土地+建物),博愛四路301~330號,5.95,都市：其他:第五種商業區,,,1100418,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951023,80.11,2,1,1,有,有,5100000,63662,,0.0,0,,RPPNMLSJNHGGFEE08DA,50.71,8.86,0.0,有,0087
楠梓區,房地(土地+建物),惠民路71巷1~30號,29.44,都市：其他:第五種住宅區,,,1100307,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770123,120.09,4,2,2,有,無,2550000,21234,,0.0,0,,RPTNMLSJNHGGFEE48DA,0.0,0.0,0.0,無,
左營區,房地(土地+建物)+車位,新榮街121~150號,30.23,都市：其他:第五種住宅區,,,1100321,土地1建物1車位2,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030704,359.69,4,2,3,有,有,26000000,72284,坡道平面,46.28,0,買賣標的為毛胚屋，屋內無固定設備，僅有對講機,RPXNMLKKNHGGFEE18DA,175.04,23.46,0.0,有,0088
楠梓區,房地(土地+建物),鳳楠路91~120號,10.97,都市：其他:第五種住宅區,,,1100415,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021028,85.44,2,2,1,有,有,4000000,46816,,0.0,0,,RPUOMLKKNHGGFEE97DA,53.49,3.67,0.0,有,0089
楠梓區,房地(土地+建物)+車位,學專路781~810號,13.64,都市：其他:第五種住宅區,,,1100413,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1041112,133.67,3,2,2,有,有,8350000,62467,坡道平面,17.81,0,,RPWOMLKKNHGGFEE18DA,65.62,10.32,0.0,有,0090
楠梓區,房地(土地+建物),楠盛街131巷1~30號,12.48,都市：其他:第三種商業區,,,1100316,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090518,99.45,2,1,2,有,有,5580000,56109,,0.0,0,,RPUPMLKKNHGGFEE08DA,52.13,10.5,0.0,有,
楠梓區,房地(土地+建物)+車位,藍田路1171~1200號,13.82,都市：其他:第四種住宅區,,,1100410,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091103,115.58,2,2,1,有,有,6300000,54508,坡道平面,25.19,0,,RPXPMLKKNHGGFEE38DA,50.49,8.27,0.0,有,
左營區,房地(土地+建物)+車位,博愛四路361~390號,9.95,都市：其他:第五種商業區,,,1100407,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021202,205.14,4,2,2,有,有,16520000,80530,坡道機械,10.55,0,,RPXRMLKKNHGGFEE58DA,115.73,11.19,0.0,有,
左營區,房地(土地+建物)+車位,文萊路331~360號,8.6,都市：其他:第四種商業區,,,1100413,土地1建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0891117,128.02,3,2,2,有,有,6800000,53117,坡道機械,14.63,0,,RPUPMLRJNHGGFEE68DA,70.67,13.42,0.0,有,0091
楠梓區,房地(土地+建物),大學五十八街79巷1~30號,16.9,都市：其他:第三種住宅區。,,,1100402,土地1建物2車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950601,60.47,1,1,1,有,有,2600000,42997,,0.0,0,,RPQNMLRJNHGGFEE08DA,29.26,3.98,0.0,有,
左營區,房地(土地+建物),和光街151~180號,93.0,都市：其他:道路用地,,,1100406,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0590701,183.11,4,1,3,有,無,18650000,101851,,0.0,0,,RPTOMLRJNHGGFEE48DA,183.11,0.0,0.0,無,
左營區,房地(土地+建物),德威街1~30號,13.45,都市：其他:第三種住宅區。,,,1100325,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830512,72.66,2,2,1,有,有,4580000,63033,,0.0,0,陽台外推；,RPXNMLRJNHGGFEE78DA,47.28,6.16,0.0,有,0092
楠梓區,房地(土地+建物)+車位,大學二十六街31~60號,20.21,都市：其他:第三種商業區,,,1100401,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1031110,177.46,4,2,2,有,有,9700000,54660,坡道平面,26.43,0,,RPOOMLRJNHGGFEE97DA,91.96,11.63,0.0,有,0093
左營區,房地(土地+建物)+車位,城峰路1~30號,14.53,都市：其他:第五種住宅區,,,1100410,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,129.67000000000002,3,2,2,有,有,7880000,60770,坡道平面,15.88,0,,RPTNMLPJNHGGFEE18DA,71.85,6.1,0.0,有,
左營區,房地(土地+建物),政德路402巷1~30號,130.6,都市：其他:第四種住宅區,,,1100424,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土,1031104,393.99,4,5,6,有,無,38000000,96449,,0.0,0,,RPTPMLPJNHGGFEE38DA,344.54,49.45,0.0,無,0094
楠梓區,房地(土地+建物),德祥路121~150號,18.5,都市：其他:第五種住宅區,,,1100401,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0851030,152.72,3,2,2,有,有,3000000,19644,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；受民情風俗因素影響；,RPWPMLPJNHGGFEE68DA,98.65,16.15,0.0,有,
左營區,土地,新華段31~60地號,60.38,都市：其他:第三種住宅區。,,,1100429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6573600,108870,,0.0,0,,RPRQMLPJNHGGFEE28DA,0.0,0.0,0.0,無,
楠梓區,房地(土地+建物),高峰街151~180號,79.0,都市：其他:第四種住宅區,,,1100413,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0691117,170.68,0,0,0,無,無,7300000,42770,,0.0,0,,RPQPMLQJNHGGFEE18DA,170.68,0.0,0.0,無,
左營區,房地(土地+建物)+車位,至聖路241~270號,20.78,都市：其他:第四種住宅區,,,1100407,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811211,139.27,3,2,2,有,有,8000000,57442,坡道平面,0.0,0,附裝潢陽台外推；其他增建；,RPTPMLQJNHGGFEE48DA,73.99,26.1,0.0,有,0095
楠梓區,房地(土地+建物),寶溪北街19巷1~30號,111.32,都市：其他:住宅區(特),,,1100228,土地2建物1車位0,全,四層,透天厝,見使用執照,見使用執照,0931014,256.97,5,2,4,有,無,13300000,51757,,0.0,0,含裝潢費；,RPUPMLQJNHGGFEE58DA,235.18,21.79,0.0,無,
楠梓區,房地(土地+建物),安泰街182巷1~30號,5.06,都市：其他:第三種住宅區。,,,1100430,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土結構造,0930413,24.34,1,1,1,有,有,850000,34922,,0.0,0,,RPOOMLKMMHGGFEE47DA,13.05,1.8,0.0,有,
