鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西區,房地(土地+建物),大新街1~30號,55.0,都市：其他:第一種商業區,,,1100331,土地1建物1車位0,全,三層,透天厝,商業用,見其他登記事項,0571227,142.68,2,1,3,有,無,13500000,94617,,0.0,0,,RPSPMLRJMHGGFAB67DA,142.68,0.0,0.0,無,
南區,房地(土地+建物)+車位,大慶街一段130巷31~60號,12.81,都市：其他:第三種住宅區。,,,1100312,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0970624,113.78,2,2,1,有,有,8000000,70311,坡道平面,29.39,0,陽台外推；,RPXPMLTJMHGGFAB38DA,48.62,7.98,0.0,有,
南區,房地(土地+建物)+車位,復興北路801巷61~90號,27.01,都市：其他:第二種住宅區,,,1100320,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070223,143.49,3,2,2,有,有,10300000,71782,坡道平面,24.17,0,,RPOOMLMKMHGGFAB76DA,69.13,9.24,0.0,有,0001
南區,房地(土地+建物)+車位,懷寧街211~240號,24.08,都市：其他:第二種住宅區,,,1100331,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830901,151.92,4,2,2,有,有,9000000,59242,坡道機械,0.0,0,,RPQOMLMKMHGGFAB96DA,105.61,11.38,0.0,有,0002
南區,房地(土地+建物)+車位,建國南路一段211~240號,15.8,都市：其他:第三種住宅區。,,,1100407,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020625,151.56,3,2,2,有,有,11300000,74558,坡道平面,24.05,0,,RPRPMLLLMHGGFAB17DA,74.23,13.35,0.0,有,
西區,房地(土地+建物)+車位,忠明南路91~120號,13.1,都市：其他:第三種住宅區。,,,1100331,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0951222,143.62,1,1,1,有,有,12080000,84111,坡道平面,29.29,0,陽台外推；,RPSPMLLLMHGGFAB27DA,74.33,9.68,0.0,有,
東區,房地(土地+建物)+車位,公園東路121~150號,18.94,都市：其他:第四之二種商業區,,,1100317,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1001130,184.84,3,2,2,有,有,12580000,68059,坡道平面,0.0,0,,RPRNMLOLMHGGFAB27DA,92.88,10.76,0.0,有,
東區,房地(土地+建物)+車位,樂業路391~420號,24.42,都市：其他:第二種住宅區,,,1100401,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040804,168.78,3,2,2,有,有,9460000,56049,坡道平面,39.72,0,,RPQNMLPLMHGGFAB27DA,77.22,7.95,0.0,有,0003
西區,房地(土地+建物),民生路181~210號,4.36,都市：其他:第一種商業區,,,1100422,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780515,38.52,1,1,1,有,有,2350000,61023,,0.0,0,,RPTOMLRLMHGGFAB87DA,28.51,3.69,0.0,有,0004
中區,房地(土地+建物),興中街121~150號,80.0,都市：其他:第一種商業區,,,1090917,土地1建物1車位0,全,二層,透天厝,住家用,木造,,81.79,6,2,2,有,無,9200000,112483,,0.0,0,其他增建；,RPWQMLRLMHGGFAB38DA,81.79,0.0,0.0,無,
西區,房地(土地+建物),梅川西路二段1~30號,11.33,都市：其他:第二種住宅區,,,1100409,土地1建物1車位0,一層，夾層,二十二層,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,0941223,102.26,3,2,2,有,無,14600000,142773,,0.0,0,夾層；,RPRQMLPJNHGGFAB57DA,79.73,7.33,0.0,無,
南區,房地(土地+建物),東興路一段1~30號,5.84,都市：其他:第三種住宅區。,,,1100330,土地1建物1車位0,五層,三十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0951026,127.18,3,0,3,有,有,6700000,52681,,0.0,0,,RPSQMLPJNHGGFAB67DA,62.79,16.76,0.0,有,0005
西區,土地,麻園頭段151~180地號,40.0,都市：其他:道路用地,,,1100420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3586800,89670,,0.0,0,包含公共設施保留地用地；,RPWQMLPJNHGGFAB08DA,0.0,0.0,0.0,無,0006
西區,土地,中民段九小段1~30地號,13.0,都市：其他:道路用地,,,1100420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1284660,98820,,0.0,0,包含公共設施保留地用地；,RPXQMLPJNHGGFAB18DA,0.0,0.0,0.0,無,0007
中區,房地(土地+建物),自由路二段9之1~30號,5.43,都市：其他:道路用地,,,1100428,土地3建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660719,41.16,1,0,1,有,有,1500000,36443,,0.0,0,,RPQNMLKMMHGGFAB86DA,41.16,0.0,0.0,有,0008
西區,房地(土地+建物),向上路一段289巷1~30號,24.0,都市：其他:第一種商業區,,,1100416,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670921,59.01,4,0,4,有,無,6200000,105067,,0.0,0,其他增建；,RPTOMLPJNHGGFAB57DA,59.01,0.0,0.0,無,
南區,房地(土地+建物),文心南十路211~240號,6.27,都市：其他:第三種住宅區。,,,1100405,土地1建物1車位0,九層,三十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0950622,135.99,3,2,2,有,有,7500000,55147,,0.0,0,陽台外推；,RPRPMLPJNHGGFAB47DA,81.7,18.39,0.0,有,
南區,房地(土地+建物)+車位,學府路61~90號,18.1,都市：其他:第二種住宅區,,,1100414,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000729,113.05000000000001,2,2,1,有,有,6800000,60150,坡道機械,15.68,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQJNHGGFAB27DA,56.86,10.4,0.0,有,0009
東區,房地(土地+建物)+車位,樂業南路31~60號,24.09,都市：其他:第二種住宅區,,,1100411,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030620,160.95,3,2,2,有,有,11580000,71948,坡道平面,28.1,0,,RPWNMLQJNHGGFAB87DA,76.56,14.69,0.0,有,0010
西區,房地(土地+建物)+車位,梅川西路二段1~30號,10.55,都市：其他:第二種住宅區,,,1100411,土地1建物1車位1,六層，七層,二十七層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0941223,124.79,3,2,2,有,有,9400000,75327,坡道機械,14.89,0,,RPPNMLRJNHGGFAB27DA,66.76,14.5,0.0,有,0011
北區,房地(土地+建物),東光路226巷1~30號,176.0,都市：其他:第二種住宅區,,,1100302,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0790927,410.27,3,2,2,有,無,24580000,59912,,0.0,0,頂樓加蓋；其他增建；,RPQTMLOJLHGGFBB57DA,405.71,0.0,4.56,無,
北屯區,房地(土地+建物)+車位,瀋陽路一段91~120號,18.57,都市：其他:第二種住宅區,,,1100319,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811002,111.05999999999999,3,2,1,有,有,6200000,55831,升降機械,0.0,600000,陽台外推；其他增建；,RPQTMLTKLHGGFBB18DA,75.6,1.91,11.85,有,
北屯區,房地(土地+建物)+車位,太原路三段1201~1230號,12.57,都市：其他:第三種住宅區。,,,1070429,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091225,99.5,2,2,1,有,有,5550000,59881,坡道機械,12.16,320000,預售屋、或土地及建物分次登記案件；,RPXRMLMLLHGGFBB08DA,50.92,2.97,4.59,有,
北屯區,房地(土地+建物)+車位,東山路一段154巷22弄1~30號,22.44,都市：其他:第二種住宅區,,,1100323,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080714,154.99,3,2,2,有,有,11280000,79889,坡道平面,32.57,1500000,其他增建；,RPUQMLNLLHGGFBB77DA,74.15,0.0,8.68,有,0012
北屯區,土地,洲際段841~870地號,315.35,,,,1100320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44070000,139749,,0.0,0,,RPUVMLQLLHGGFBB58DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),錦南街31~60號,23.11,非都市： ; 非都市編定：,,,1100321,土地8建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0740323,92.89,3,2,2,有,有,5000000,53827,,0.0,0,陽台外推；,RPTPMLQJMHGGFBB77DA,80.52,2.19,10.18,有,
北區,房地(土地+建物),育德路151~180號,53.0,都市：其他:第三種住宅區。,,,1100327,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土加強磚造,0590220,202.24,6,1,3,有,無,14500000,71697,,0.0,0,,RPVQMLRJMHGGFBB18DA,202.24,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,文心路四段811~840號,19.47,都市：其他:第一種商業區,,,1100406,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,205.82,4,2,2,有,有,10500000,51015,坡道平面,0.0,0,,RPTPMLOKMHGGFBB67DA,86.44,0.0,11.95,有,0013
北區,房地(土地+建物),錦中街61~90號,23.11,非都市： ; 非都市編定：,,,1100414,土地8建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0740323,92.89,3,2,2,有,有,6750000,72667,,0.0,0,其他增建；,RPWSMLOKMHGGFBB28DA,80.52,2.19,10.18,有,0014
北屯區,房地(土地+建物)+車位,東光路781~810號,10.98,都市：其他:第三種住宅區。,,,1100410,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830824,131.92000000000002,3,2,2,有,有,7500000,56853,坡道機械,0.0,0,,RPOSMLKLMHGGFBB17DA,81.54,3.0,8.92,有,
北屯區,房地(土地+建物),三光巷16弄1~30號,113.0,都市：其他:第二種住宅區,,,1100419,土地1建物1車位0,全,四層,透天厝,住宅，停車空間，梯間,鋼筋混凝土造,1020805,320.16,5,3,6,有,無,25000000,78086,,0.0,0,,RPTPMLLLMHGGFBB47DA,294.27,3.75,22.14,無,
北區,房地(土地+建物),梅亭東街1~30號,11.51,都市：其他:第二種住宅區,,,1100331,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790317,71.46000000000001,2,1,1,有,有,4210000,58914,,0.0,0,,RPVQMLMLMHGGFBB87DA,43.22,0.0,7.99,有,0015
北屯區,房地(土地+建物),文昌東七街23巷1~30號,140.0,都市：其他:第二種住宅區,,,1100320,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750328,193.7,6,3,2,有,無,22300000,115126,,0.0,0,其他增建:壹樓空地、二樓露臺買賣價金共2230萬包含土地價金21116800建物價金1183200頂樓加蓋；夾層；其他增建；,RPVPMLNLMHGGFBB87DA,160.07,27.31,6.32,無,
北屯區,房地(土地+建物)+車位,文心路四段91~120號,15.4,都市：其他:第四種商業區,,,1100410,土地1建物1車位2,四層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041105,210.03,4,2,3,有,有,12000000,57132,坡道平面,47.18,0,,RPRQMLNLMHGGFBB57DA,105.73,4.37,11.23,有,0016
北屯區,房地(土地+建物)+車位,安順四街31~60號,18.17,都市：其他:第二種住宅區,,,1100405,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800507,111.16,3,2,2,有,有,6250000,56225,升降機械,0.0,0,,RPPPMLNJNHGGFBB17DA,79.66,0.0,8.23,有,
北屯區,房地(土地+建物),東山路一段50巷60弄1~30號,15.18,都市：其他:第三種住宅區。,,,1100328,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790426,72.61,2,2,1,有,有,4150000,57155,,0.0,0,,RPUOMLOJNHGGFBB67DA,49.97,0.0,6.96,有,
北區,房地(土地+建物)+車位,錦祥街1~30號,18.25,都市：其他:第二之一種商業區,,,1100401,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090617,113.46000000000001,2,1,1,有,有,9360000,82496,坡道機械,13.62,0,,RPWQMLOJNHGGFBB08DA,59.09,0.0,6.47,有,0017
北區,房地(土地+建物)+車位,北平四街1~30號,8.53,都市：其他:第二種商業區,,,1100324,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071130,89.84,1,0,1,有,有,8450000,117925,坡道平面,28.36,1200000,,RPWSMLOJNHGGFBB28DA,35.02,2.08,2.21,有,
北區,房地(土地+建物),五順街151~180號,28.84,都市：其他:第二種住宅區,,,1100413,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700814,112.2,3,2,2,有,無,5260000,46881,,0.0,0,,RPOTMLOJNHGGFBB57DA,92.21,12.26,0.0,無,
北區,房地(土地+建物),太平路91~120號,6.98,都市：其他:第二種住宅區,,,1100316,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820831,41.93,1,0,1,有,有,2100000,50083,,0.0,0,,RPSQMLPJNHGGFBB77DA,21.42,0.0,2.89,有,
北屯區,房地(土地+建物),景和街61~90號,143.19,都市：其他:第一種住宅區,,,1100312,土地2建物1車位0,全,五層,透天厝,停車空間，門廳，住宅，機房，梯間,鋼筋混凝土造,0990921,381.5,5,3,6,有,無,31360000,82202,,0.0,0,含土地增值稅或其他稅費；含仲介費；,RPSSMLPJNHGGFBB97DA,304.69,4.89,41.2,有,
北屯區,房地(土地+建物),崇德路二段301~330號,8.16,都市：其他:第一種商業區,,,1100319,土地2建物1車位0,六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861001,113.03999999999999,2,2,1,有,有,6900000,61040,,0.0,0,,RPTSMLPJNHGGFBB08DA,66.08,5.57,5.91,有,
北區,土地,錦村段181~210地號,12.87,,,,1100420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,977412,75945,,0.0,0,包含公共設施保留地用地；,RPRNMLQJNHGGFBB47DA,0.0,0.0,0.0,無,0018
北區,房地(土地+建物),美德街271~300號,57.0,都市：其他:第二種住宅區,,,1100114,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,94.72,5,2,3,有,無,12380000,130701,,0.0,0,頂樓加蓋；,RPUNMLQJNHGGFBB77DA,94.72,0.0,0.0,無,0019
北屯區,房地(土地+建物),文心路四段271~300號,5.84,都市：其他:第三種住宅區。,,,1100331,土地1建物1車位0,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,63.43000000000001,1,1,1,有,有,5780000,91124,,0.0,0,,RPURMLPJNHGGFBB08DA,34.99,1.95,5.83,有,0020
北屯區,土地,建和段781~810地號,54.0,,,,1100420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3048048,56445,,0.0,0,包含公共設施保留地用地；,RPPSMLPJNHGGFBB67DA,0.0,0.0,0.0,無,0021
北屯區,土地,北屯段91~120地號,16.48,都市：其他:學校用地,,,1100415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,359264,21800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLQJNHGGFBB57DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),健行路421~450號,3.96,都市：其他:第二種住宅區,,,1100427,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,32.18,1,0,1,有,有,1950000,60597,,0.0,0,,RPVQMLQJNHGGFBB18DA,17.34,0.0,2.76,有,
北屯區,土地,大貴段1~30地號,714.41,都市：其他:特二種住宅區,,,1100414,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPPSMLQJNHGGFBB77DA,0.0,0.0,0.0,無,0022
北屯區,土地,北屯段271~300地號,7.0,都市：其他:第三種住宅區。,,,1100414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,870000,124286,,0.0,0,畸零地或有合併使用效益；,RPTNMLRJNHGGFBB77DA,0.0,0.0,0.0,無,0023
北區,房地(土地+建物),忠太東路91~120號,2.58,都市：其他:第三種住宅區。,,,1100413,土地1建物1車位0,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,30.169999999999998,1,0,1,有,有,1720000,57010,,0.0,0,,RPUNMLRJNHGGFBB87DA,16.04,0.0,3.04,有,
北屯區,房地(土地+建物)+車位,文心路四段811~840號,9.95,都市：其他:第一種商業區,,,1100207,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,177.19,3,2,2,有,有,11000000,62080,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRJNHGGFBB47DA,88.74,0.0,12.2,有,
北區,房地(土地+建物),太平路141巷31~60號,20.09,都市：其他:第二種住宅區,,,1100323,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730418,76.39,3,1,1,有,無,1200000,15709,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLRJNHGGFBB08DA,61.82,0.0,7.7,無,
北區,房地(土地+建物),太平路141巷31~60號,21.19,都市：其他:第二種住宅區,,,1100323,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730418,78.69999999999999,3,1,1,有,無,1200000,15248,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLRJNHGGFBB28DA,65.83,0.0,8.02,無,
北屯區,土地,大興段601~630地號,111.67,都市：其他:特一種住宅區,,,1100325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4460000,39939,,0.0,0,,RPXPMLRJNHGGFBB38DA,0.0,0.0,0.0,無,0024
西屯區,土地,西屯段1591~1620地號,127.0,都市：其他:道路用地,,,1091206,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48190000,379449,,0.0,0,,RPUTMLRJJHGGFCB18DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,益文二街31~60號,111.96,都市：其他:第一之一種住宅區,,,1100128,土地3建物1車位1,一層，二層，三層，四層，見其他登記事項,五層,華廈(10層含以下有電梯),住宅、停車空間、樓梯間,鋼筋混凝土造,1090612,281.05,3,2,5,有,有,32000000,113859,一樓平面,0.0,0,,RPSQMLSKKHGGFCB97DA,255.68,20.99,0.0,有,
西屯區,房地(土地+建物)+車位,重慶路211~240號,20.01,都市：其他:第二種住宅區,,,1100309,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791116,186.64999999999998,4,2,2,有,有,13200000,70721,坡道平面,0.0,1000000,陽台外推；,RPTTMLTJLHGGFCB48DA,148.67,13.4,0.0,有,
南屯區,土地,文山段211~240地號,2319.0,都市：其他:乙種工業區,,,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,217000000,93575,,0.0,0,未登記建物；,RPXPMLLJMHGGFCB77DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,弘孝路151~180號,9.77,都市：其他:第三種商業區,,,1100319,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,119.38,2,2,1,有,有,10300000,86279,坡道平面,32.42,0,,RPVPMLTJMHGGFCB38DA,54.97,2.74,0.0,有,
西屯區,房地(土地+建物)+車位,福林路361~390號,19.72,都市：其他:第六種住宅區,,,1100324,土地1建物1車位1,九層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980324,220.5,3,2,2,有,有,18500000,83900,坡道平面,21.71,0,陽台外推；,RPQRMLTJMHGGFCB08DA,115.84,21.19,0.0,有,
南屯區,房地(土地+建物)+車位,文山十街61~90號,25.19,都市：其他:第二種住宅區,,,1100404,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061003,150.25,3,2,2,有,有,10900000,72546,坡道平面,28.17,0,,RPVPMLMKMHGGFCB77DA,69.23,11.53,0.0,有,0025
西屯區,房地(土地+建物)+車位,青海路二段361~390號,8.26,都市：其他:第三之二種住宅區,,,1100228,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830408,104.47,3,2,2,有,有,6800000,65090,坡道機械,0.0,0,,RPOQMLKLMHGGFCB07DA,60.38,8.91,0.0,有,0026
西屯區,土地,西屯段1111~1140地號,1.51,都市：其他:農業區,,,1100318,土地35建物0車位0,,,其他,,,,0.0,0,0,0,有,無,414193,274300,,0.0,0,,RPXNMLLLMHGGFCB77DA,0.0,0.0,0.0,無,0027
西屯區,土地,西屯段1111~1140地號,3.3,非都市： ; 非都市編定：,,,1100318,土地17建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330512,100155,,0.0,0,,RPQOMLLLMHGGFCB17DA,0.0,0.0,0.0,無,0028
南屯區,房地(土地+建物)+車位,大墩六街211~240號,9.2,都市：其他:第二種住宅區,,,1100315,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,58.91,1,1,1,有,有,3300000,56018,坡道機械,0.0,0,,RPQRMLQLMHGGFCB97DA,40.01,5.21,0.0,有,
南屯區,房地(土地+建物)+車位,五權西路二段811~840號,26.58,都市：其他:第三種住宅區。,,,1100108,土地2建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070625,199.97,3,2,2,有,有,19420000,105232,坡道平面,31.58,1700000,含裝潢費；含傢俱設備費；,RPWQMLTLMHGGFCB78DA,102.64,10.97,0.0,有,
西屯區,房地(土地+建物),西安街277巷13弄31~60號,64.37,都市：其他:第二種住宅區,,,1100228,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730127,103.67,4,2,2,有,無,13500000,130221,,0.0,0,頂樓加蓋；其他增建；,RPPOMLOJNHGGFCB27DA,88.27,15.4,0.0,無,
西屯區,土地,廣昌段301~330地號,9.47,都市：其他:道路用地,,,1100413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,63358,,0.0,0,包含公共設施保留地用地；,RPSQMLOJNHGGFCB77DA,0.0,0.0,0.0,無,0029
西屯區,房地(土地+建物),逢明街29巷61~90號,15.08,都市：其他:第三之二種住宅區,,,1100407,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041021,66.97,1,1,1,有,有,6650000,99298,,0.0,0,含仲介費；,RPWRMLOJNHGGFCB28DA,41.43,1.78,0.0,有,
西屯區,房地(土地+建物),西屯路二段249之9巷1弄1~30號,2.92,都市：其他:第三種商業區,,,1100323,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840215,29.39,1,0,1,有,有,1870000,63627,,0.0,0,,RPWNMLOJNHGGFCB87DA,15.87,2.94,0.0,有,0030
南屯區,房地(土地+建物)+車位,文心南三路511~540號,14.47,都市：其他:第二種商業區,,,1100328,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820308,84.01,2,2,1,有,有,7840000,93322,坡道機械,0.0,0,,RPWTMLOJNHGGFCB48DA,52.25,7.77,0.0,有,
南屯區,房地(土地+建物)+車位,大正街61~90號,24.48,都市：其他:第四之一種商業區,,,1100318,土地1建物1車位2,二十六層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,1060320,361.26,4,2,3,有,有,52600000,154283,坡道平面,51.44,4800000,,RPUUMLOJNHGGFCB38DA,173.09,33.08,0.0,有,0031
西屯區,房地(土地+建物)+車位,福強街91~120號,25.21,都市：其他:第一種住宅區,,,1100412,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831201,184.45,4,2,2,有,有,8880000,48143,坡道平面,0.0,0,陽台外推；,RPSNMLPJNHGGFCB57DA,120.05,13.24,0.0,有,
南屯區,車位,向上路二段151~180號,1.96,都市：其他:第二種商業區,,,1100331,土地1建物1車位1,,,其他,,,,23.14,0,0,0,有,無,1600000,,坡道平面,23.14,1600000,僅車位交易；,RPQOMLPJNHGGFCB47DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),美滿東3巷1~30號,67.0,都市：其他:第二種住宅區,,,1100410,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690430,92.01,2,1,1,有,無,12000000,130421,,0.0,0,,RPPSMLPJNHGGFCB77DA,92.01,0.0,0.0,無,
西屯區,土地,廣昌段511~540地號,31.89,都市：其他:道路用地,,,1100420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3589060,112545,,0.0,0,包含公共設施保留地用地；,RPSUMLPJNHGGFCB28DA,0.0,0.0,0.0,無,0032
西屯區,房地(土地+建物)+車位,西屯路三段宏福三巷1~30號,14.94,都市：其他:第一種住宅區,,,1100320,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820512,187.57,4,2,2,有,有,9880000,52674,坡道平面,0.0,0,,RPUUMLPJNHGGFCB48DA,141.32,17.18,0.0,有,
南屯區,房地(土地+建物)+車位,大業路541~570號,9.17,都市：其他:第二種住宅區,,,1100409,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,130.43,3,2,2,有,有,9000000,69003,坡道機械,11.57,0,,RPVNMLQJNHGGFCB97DA,75.18,11.64,0.0,有,
西屯區,房地(土地+建物),文心路三段129巷1~30號,6.15,都市：其他:第二種住宅區,,,1100425,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820830,38.489999999999995,1,0,1,有,有,2960000,76903,,0.0,0,,RPPPMLQJNHGGFCB57DA,30.64,3.33,0.0,有,
南屯區,房地(土地+建物)+車位,忠勇路31~60號,11.86,都市：其他:第二種住宅區,,,1100405,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,123.03,2,2,1,有,有,8600000,69902,坡道機械,12.34,0,,RPUPMLQJNHGGFCB08DA,64.69,10.92,0.0,有,0033
